id,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__dual,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,split4_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,split2_train_precision_weighted,split3_train_precision_weighted,split4_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,split4_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,split2_train_recall_weighted,split3_train_recall_weighted,split4_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,split3_train_f1_weighted,split4_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted
0,0.3796504020690918,0.0067158296670712,0.06203141212463379,0.007626646331597985,0.45049469180345453,False,"{'clf__C': 0.45049469180345453, 'clf__dual': False}",0.4868624420401855,0.49562081401339514,0.49871200412158684,0.5229263266357548,0.5002575991756827,0.500875837197321,0.011960593537104651,1,0.5579598145285936,0.5526790314270994,0.5516486347243689,0.5430190623390005,0.5555126223596084,0.5521638330757341,0.005078690405598663,0.4513364895394075,0.49262916925353295,0.49218065446343406,0.5231308662124988,0.4994307478039267,0.49174158545456,0.023142871587782925,1,0.5948745565415654,0.5955184483646764,0.5917656177252889,0.5829367347848007,0.5933707358256799,0.5916932186484022,0.004566149544915337,0.4868624420401855,0.49562081401339514,0.49871200412158684,0.5229263266357548,0.5002575991756827,0.500875837197321,0.011960593537104651,1,0.5579598145285936,0.5526790314270994,0.5516486347243689,0.5430190623390005,0.5555126223596084,0.5521638330757341,0.005078690405598663,0.43870901183841354,0.4428737974208484,0.4588558277589216,0.4830305256608115,0.46324369534243526,0.4573425716042861,0.015833756124762732,4,0.528645064998415,0.5207188868351993,0.5202316716354141,0.5074213366513869,0.5215758352556874,0.5197185590752206,0.006864657344331256
2,0.4364884376525879,0.026350701588308087,0.05763816833496094,0.0038013967594604592,1.4093286865786645,False,"{'clf__C': 1.4093286865786645, 'clf__dual': False}",0.4889232354456466,0.4945904173106646,0.49871200412158684,0.5203503348789283,0.4992272024729521,0.5003606388459556,0.010655517585405451,2,0.5875837197320969,0.5853941267387944,0.5821741370427614,0.5713549716640907,0.5826893353941267,0.5818392581143741,0.005592691085053862,0.4628576609515654,0.4648981215873952,0.4916304133814582,0.5085169413742303,0.4828939729901424,0.48215942205695833,0.017061468529835054,3,0.6190769892916326,0.6174403200353682,0.6133406259922242,0.6045553047825664,0.6117576033152688,0.613234168683412,0.00508614822650325,0.4889232354456466,0.4945904173106646,0.49871200412158684,0.5203503348789283,0.4992272024729521,0.5003606388459556,0.010655517585405451,2,0.5875837197320969,0.5853941267387944,0.5821741370427614,0.5713549716640907,0.5826893353941267,0.5818392581143741,0.005592691085053862,0.44929556524414255,0.4482134891318382,0.4667191269644961,0.4869259261315762,0.4674769566904616,0.4637262128325029,0.014213658910226542,1,0.5672080997679946,0.5632160055852946,0.5608256416707842,0.5450482915844351,0.5591068593749998,0.5590809795967017,0.0075247507675703235
1,0.5545566558837891,0.024051502534277312,0.06711735725402831,0.008872817281637375,7.289266464196421,False,"{'clf__C': 7.289266464196421, 'clf__dual': False}",0.48274085522926324,0.48943843379701185,0.4889232354456466,0.5105615662029882,0.49974240082431737,0.4942812982998454,0.009800150653827664,3,0.6108964451313755,0.6084492529623905,0.6101236476043277,0.5976300875837197,0.6101236476043277,0.6074446161772282,0.004971997757166835,0.4478920024870862,0.4500824249854471,0.4701171797299426,0.4893446517784939,0.47890303289825015,0.467267858375844,0.016134705683877447,4,0.6360688798608699,0.6340295978492835,0.635677571952685,0.6259491005564681,0.6344260749518575,0.6332302450342329,0.003718367807134652,0.48274085522926324,0.48943843379701185,0.4889232354456466,0.5105615662029882,0.49974240082431737,0.4942812982998454,0.009800150653827664,3,0.6108964451313755,0.6084492529623905,0.6101236476043277,0.5976300875837197,0.6101236476043277,0.6074446161772282,0.004971997757166835,0.44845892920761127,0.4485944302791781,0.462493492852216,0.48305977082437135,0.4728577547438387,0.4630928755814431,0.013555414659901108,2,0.5960598672148512,0.5925279625923239,0.5967915755377599,0.5802541558388737,0.5937084314054288,0.5918683985178476,0.006008618154104503
3,3.8203369617462157,0.2893065775539657,0.06121368408203125,0.006179286104198987,20.3259540429883,True,"{'clf__C': 20.3259540429883, 'clf__dual': True}",0.4755280783101494,0.48943843379701185,0.48325605358062856,0.500772797527048,0.49562081401339514,0.4889232354456466,0.008911591266538755,4,0.6186244204018547,0.612699639361154,0.615919629057187,0.603812467800103,0.6174652241112828,0.6137042761463164,0.00533136952458771,0.44373928127325024,0.44959520514603996,0.4615237350887842,0.4756297647556137,0.47500428500774733,0.46109845425428714,0.01294895829207882,5,0.6419932553333416,0.6358991863869199,0.6373591200453191,0.6270298161353329,0.639196292998983,0.6362955341799793,0.005060044770877012,0.4755280783101494,0.48943843379701185,0.48325605358062856,0.500772797527048,0.49562081401339514,0.4889232354456466,0.008911591266538755,4,0.6186244204018547,0.612699639361154,0.615919629057187,0.603812467800103,0.6174652241112828,0.6137042761463164,0.00533136952458771,0.4459650010661505,0.4520112173549075,0.4586953911118322,0.4744305894312632,0.47100555402050504,0.4604215505969317,0.010871793354160539,3,0.6055469096223252,0.5986973277181153,0.6039497803064138,0.5881631751361328,0.6033578139178967,0.5999430013401768,0.006315615865933344
4,0.3636469841003418,0.00932309599605404,0.06450715065002441,0.00899437445918066,0.1560851292611663,False,"{'clf__C': 0.1560851292611663, 'clf__dual': False}",0.4724368882019577,0.47655847501287996,0.4863472436888202,0.5069551777434312,0.4750128799587841,0.4834621329211746,0.01265585562826937,5,0.5236991241628027,0.520994332818135,0.5176455435342607,0.5108191653786708,0.5211231324059763,0.5188562596599691,0.004454753045738769,0.4244430577174911,0.5018383099991206,0.5025183350808483,0.5328900610174829,0.49567111801060726,0.49147217636511,0.03593173910510757,2,0.5795001187916212,0.5902845916194683,0.5754407993130152,0.5657365776702526,0.5756618919676528,0.577324795872402,0.007915678481866176,0.4724368882019577,0.47655847501287996,0.4863472436888202,0.5069551777434312,0.4750128799587841,0.4834621329211746,0.01265585562826937,5,0.5236991241628027,0.520994332818135,0.5176455435342607,0.5108191653786708,0.5211231324059763,0.5188562596599691,0.004454753045738769,0.4120989924099561,0.4122926229047297,0.4328818391992926,0.4565279975185112,0.42428815295785915,0.4276179209980698,0.01643344529075541,5,0.4814643535637176,0.4754345538609022,0.4704258511925652,0.45926052880244045,0.4724337350162363,0.4718038044871724,0.007295723159933234
