,duration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
ojibwa29,48.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,62.0,62.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0,58.0,58.0,58.0,62.0,62.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0,55.0,53.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,55.0,55.0,50.0,50.0,50.0,50.0,50.0,50.0,48.0,48.0,48.0,48.0,50.0,50.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,43.0,43.0,43.0,43.0,46.0,46.0,43.0,43.0,46.0,46.0,46.0,46.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
ojibwa30,44.0,64.0,64.0,64.0,64.0,64.0,61.0,57.0,59.0,59.0,61.0,59.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,64.0,64.0,64.0,64.0,64.0,61.0,57.0,59.0,59.0,61.0,59.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,59.0,59.0,59.0,59.0,57.0,57.0,55.0,57.0,57.0,57.0,57.0,54.0,54.0,52.0,52.0,52.0,57.0,59.0,57.0,57.0,54.0,54.0,52.0,52.0,50.0,52.0,52.0,52.0,52.0,49.0,47.0,49.0,47.0,45.0,49.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
ojibwa31,33.0,63.0,63.0,63.0,59.0,59.0,59.0,63.0,63.0,63.0,61.0,61.0,61.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,61.0,61.0,61.0,61.0,61.0,59.0,61.0,61.0,59.0,56.0,56.0,56.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,56.0,56.0,56.0,56.0,56.0,54.0,56.0,56.0,56.0,56.0,56.0,56.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
ojibwa32,23.0,61.0,61.0,61.0,61.0,61.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,56.0,56.0,56.0,56.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,56.0,56.0,56.0,56.0,56.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,56.0,56.0,56.0,53.0,53.0,53.0,51.0,51.0,53.0,53.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
ojibwa33,48.0,61.0,61.0,61.0,56.0,61.0,61.0,61.0,61.0,61.0,61.0,56.0,56.0,54.0,56.0,56.0,56.0,56.0,61.0,54.0,52.0,52.0,54.0,54.0,54.0,54.0,54.0,52.0,49.0,49.0,52.0,52.0,52.0,52.0,54.0,54.0,52.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,56.0,56.0,54.0,54.0,56.0,56.0,56.0,56.0,61.0,54.0,52.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0,49.0,49.0,52.0,52.0,52.0,52.0,54.0,52.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
ojibwa34,54.0,70.0,70.0,75.0,75.0,75.0,75.0,70.0,70.0,75.0,75.0,70.0,70.0,70.0,70.0,70.0,75.0,75.0,70.0,70.0,70.0,70.0,68.0,70.0,70.0,68.0,68.0,68.0,68.0,68.0,68.0,75.0,75.0,68.0,68.0,68.0,66.0,66.0,66.0,66.0,63.0,63.0,63.0,63.0,63.0,75.0,75.0,73.0,73.0,75.0,75.0,75.0,70.0,75.0,75.0,70.0,70.0,68.0,68.0,68.0,68.0,68.0,68.0,70.0,75.0,75.0,75.0,75.0,75.0,73.0,73.0,71.0,71.0,75.0,75.0,68.0,68.0,68.0,66.0,66.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,68.0,68.0,70.0,66.0,66.0,66.0,66.0,63.0,63.0,63.0,63.0,63.0,63.0
ojibwa35,58.0,58.0,58.0,58.0,58.0,58.0,58.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,58.0,58.0,58.0,63.0,63.0,63.0,63.0,63.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,63.0,63.0,63.0,63.0,63.0,70.0,63.0,63.0,63.0,63.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,58.0,58.0,63.0,63.0,63.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,63.0,63.0,63.0,63.0,63.0,70.0,70.0,70.0,70.0,63.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0
ojibwa36,47.0,62.0,62.0,62.0,62.0,62.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,57.0,62.0,62.0,62.0,62.0,64.0,62.0,62.0,62.0,62.0,62.0,60.0,57.0,57.0,55.0,55.0,55.0,52.0,50.0,50.0,55.0,55.0,55.0,55.0,57.0,55.0,57.0,55.0,55.0,55.0,52.0,50.0,50.0,52.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,62.0,57.0,55.0,55.0,57.0,55.0,55.0,55.0,50.0,50.0,55.0,55.0,55.0,55.0,55.0,57.0,55.0,55.0,55.0,55.0,52.0,50.0,50.0,52.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
ojibwa37,44.0,62.0,62.0,62.0,62.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,58.0,58.0,58.0,60.0,60.0,58.0,58.0,58.0,58.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,50.0,50.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,50.0,50.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,58.0,58.0,58.0,60.0,60.0,58.0,58.0,58.0,58.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,50.0,50.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,50.0,50.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
ojibwa38,24.0,49.0,49.0,49.0,49.0,61.0,61.0,61.0,56.0,56.0,56.0,56.0,56.0,56.0,61.0,61.0,61.0,56.0,56.0,54.0,54.0,49.0,49.0,49.0,49.0,49.0,54.0,54.0,54.0,56.0,56.0,56.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,56.0,56.0,56.0,57.0,56.0,54.0,49.0,49.0,49.0,49.0,49.0,45.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,45.0,45.0,45.0,45.0,45.0,50.0,50.0,50.0,54.0,54.0,54.0,54.0,49.0,49.0,49.0,49.0,45.0,45.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
ojibwa39,34.0,63.0,63.0,63.0,61.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,61.0,58.0,61.0,58.0,58.0,54.0,54.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,49.0,49.0,49.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
ojibwa40,51.5,63.0,63.0,58.0,63.0,63.0,65.0,63.0,63.0,63.0,65.0,63.0,63.0,58.0,58.0,58.0,58.0,53.0,58.0,58.0,63.0,58.0,58.0,58.0,63.0,63.0,53.0,53.0,53.0,53.0,51.0,53.0,53.0,58.0,53.0,53.0,53.0,55.0,55.0,53.0,51.0,51.0,51.0,51.0,46.0,51.0,51.0,53.0,51.0,51.0,51.0,51.0,51.0,46.0,46.0,46.0,46.0,46.0,46.0,58.0,58.0,58.0,58.0,58.0,58.0,63.0,55.0,55.0,63.0,63.0,58.0,58.0,53.0,53.0,53.0,51.0,53.0,58.0,53.0,53.0,53.0,55.0,55.0,53.0,51.0,51.0,51.0,51.0,46.0,51.0,51.0,53.0,51.0,51.0,51.0,46.0,46.0,46.0,46.0,46.0,46.0
ojibwa41,32.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,60.0,60.0,60.0,60.0,60.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,53.0,53.0,53.0,56.0,56.0,56.0,56.0,60.0,60.0,60.0,56.0,56.0,56.0,53.0,53.0,53.0,51.0,51.0,51.0,51.0,51.0,51.0,56.0,56.0,56.0,60.0,60.0,60.0,56.0,56.0,56.0,53.0,53.0,53.0,51.0,51.0,51.0,48.0,48.0,48.0,48.0,51.0,51.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,48.0,48.0,44.0,44.0,44.0,48.0,48.0,48.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
