,duration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
han0839,30.0,67.0,67.0,69.0,69.0,71.0,71.0,71.0,71.0,71.0,71.0,69.0,69.0,71.0,71.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,71.0,71.0,74.0,74.0,74.0,76.0,76.0,76.0,64.0,64.0,64.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,64.0,64.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,64.0,64.0,64.0,62.0,62.0,62.0,62.0,64.0,64.0,64.0,67.0,67.0,69.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,69.0,71.0,71.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,69.0,67.0,67.0,67.0,64.0,64.0,64.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0
han0193,120.0,71.0,71.0,71.0,69.0,69.0,71.0,71.0,79.0,76.0,76.0,71.0,71.0,67.0,67.0,69.0,74.0,71.0,71.0,74.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,79.0,74.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,76.0,74.0,74.0,79.0,79.0,71.0,74.0,79.0,71.0,71.0,74.0,71.0,71.0,79.0,79.0,74.0,79.0,76.0,76.0,74.0,79.0,74.0,79.0,81.0,81.0,81.0,79.0,81.0,78.0,78.0,78.0,78.0,78.0,76.0,76.0,76.0,69.0,74.0,79.0,71.0,74.0,71.0,69.0,67.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,74.0,76.0,76.0,76.0,69.0,80.0,81.0,81.0,81.0,76.0,79.0,79.0
han0805,26.0,69.0,69.0,69.0,69.0,74.0,74.0,71.0,71.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,74.0,69.0,71.0,69.0,67.0,67.0,66.0,64.0,62.0,62.0,61.0,61.0,62.0,62.0,62.0,62.0,61.0,61.0,62.0,62.0,64.0,64.0,64.0,69.0,69.0,69.0,69.0,67.0,67.0,66.0,64.0,62.0,62.0,61.0,61.0,62.0,62.0,62.0,62.0,64.0,64.0,59.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,69.0,69.0,69.0,69.0,64.0,64.0,69.0,69.0,67.0,67.0,66.0,62.0,62.0,57.0,57.0,62.0,62.0,62.0,62.0,64.0,64.0,61.0,59.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
han0811,32.0,65.0,65.0,64.0,65.0,62.0,60.0,60.0,65.0,64.0,65.0,62.0,60.0,60.0,74.0,72.0,72.0,72.0,72.0,72.0,74.0,74.0,72.0,70.0,70.0,67.0,74.0,74.0,72.0,72.0,72.0,72.0,74.0,74.0,72.0,72.0,70.0,67.0,67.0,65.0,65.0,65.0,65.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,67.0,72.0,72.0,72.0,74.0,74.0,72.0,70.0,70.0,67.0,70.0,70.0,67.0,70.0,70.0,67.0,70.0,64.0,64.0,64.0,64.0,65.0,65.0,70.0,67.0,67.0,67.0,72.0,72.0,65.0,67.0,67.0,65.0,65.0,62.0,60.0,60.0,60.0,60.0,60.0,65.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
han0144,22.5,64.0,64.0,64.0,64.0,64.0,71.0,71.0,68.0,68.0,68.0,68.0,64.0,64.0,66.0,68.0,61.0,64.0,64.0,64.0,64.0,73.0,71.0,68.0,68.0,68.0,68.0,68.0,73.0,73.0,68.0,68.0,71.0,68.0,71.0,71.0,71.0,71.0,73.0,64.0,66.0,68.0,68.0,64.0,64.0,64.0,64.0,66.0,68.0,68.0,68.0,68.0,68.0,68.0,66.0,66.0,66.0,66.0,66.0,66.0,68.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,64.0,64.0,64.0,64.0,64.0,64.0,61.0,61.0,59.0,59.0,59.0,59.0,61.0,64.0,64.0,71.0,68.0,68.0,66.0,68.0,68.0,71.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0
han0622,26.0,74.0,74.0,74.0,74.0,79.0,79.0,76.0,74.0,72.0,72.0,72.0,72.0,74.0,74.0,74.0,74.0,69.0,69.0,69.0,69.0,74.0,72.0,69.0,67.0,67.0,67.0,64.0,69.0,69.0,69.0,69.0,74.0,74.0,74.0,74.0,79.0,79.0,79.0,79.0,76.0,81.0,81.0,79.0,76.0,74.0,74.0,69.0,69.0,74.0,74.0,72.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
han0636,22.0,74.0,74.0,76.0,74.0,72.0,74.0,74.0,74.0,74.0,74.0,74.0,76.0,74.0,72.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,69.0,74.0,74.0,74.0,74.0,69.0,69.0,71.0,69.0,62.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,76.0,76.0,74.0,74.0,69.0,69.0,74.0,69.0,67.0,65.0,65.0,65.0,67.0,69.0,69.0,69.0,69.0,69.0,74.0,74.0,74.0,69.0,67.0,67.0,67.0,69.0,64.0,62.0,62.0,62.0,62.0,69.0,69.0,69.0,74.0,74.0,65.0,65.0,65.0,67.0,69.0,69.0,69.0,69.0,69.0,74.0,74.0,74.0,69.0,67.0,67.0,69.0,69.0,64.0,62.0,62.0,62.0,62.0,62.0
han0150,180.0,69.0,69.0,69.0,62.0,67.0,69.0,65.0,67.0,65.0,62.0,62.0,65.0,69.0,67.0,65.0,62.0,67.0,67.0,62.0,62.0,69.0,67.0,67.0,62.0,69.0,69.0,62.0,67.0,65.0,62.0,62.0,65.0,62.0,62.0,65.0,62.0,67.0,67.0,62.0,62.0,62.0,67.0,65.0,62.0,65.0,69.0,62.0,67.0,65.0,62.0,62.0,62.0,69.0,62.0,67.0,65.0,69.0,67.0,62.0,62.0,62.0,67.0,67.0,67.0,65.0,62.0,67.0,65.0,65.0,62.0,62.0,67.0,67.0,65.0,62.0,65.0,67.0,62.0,62.0,62.0,62.0,67.0,62.0,67.0,62.0,62.0,67.0,62.0,62.0,62.0,62.0,67.0,67.0,65.0,62.0,62.0,67.0,62.0,62.0,62.0
han0178,74.0,69.0,69.0,74.0,69.0,76.0,74.0,73.0,71.0,69.0,79.0,76.0,71.0,69.0,71.0,69.0,69.0,69.0,69.0,74.0,69.0,76.0,74.0,69.0,69.0,74.0,73.0,71.0,69.0,66.0,64.0,74.0,69.0,74.0,66.0,62.0,69.0,69.0,78.0,78.0,76.0,74.0,69.0,74.0,69.0,69.0,67.0,64.0,64.0,64.0,69.0,74.0,69.0,76.0,74.0,74.0,71.0,69.0,66.0,62.0,64.0,66.0,66.0,69.0,76.0,74.0,71.0,69.0,64.0,64.0,74.0,78.0,69.0,71.0,79.0,76.0,71.0,69.0,71.0,69.0,69.0,66.0,64.0,62.0,62.0,62.0,62.0,76.0,80.0,81.0,76.0,74.0,74.0,74.0,71.0,69.0,69.0,69.0,69.0,69.0,69.0
han0385,46.0,78.0,78.0,78.0,81.0,76.0,73.0,73.0,73.0,76.0,78.0,78.0,81.0,83.0,78.0,78.0,81.0,78.0,76.0,78.0,76.0,78.0,78.0,78.0,78.0,76.0,78.0,78.0,78.0,81.0,81.0,78.0,76.0,81.0,76.0,73.0,78.0,76.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,76.0,73.0,73.0,76.0,78.0,78.0,78.0,78.0,78.0,78.0,73.0,78.0,73.0,73.0,71.0,69.0,71.0,73.0,73.0,78.0,76.0,71.0,71.0,71.0,69.0,66.0,69.0,69.0,66.0,64.0,66.0,66.0,66.0,66.0,66.0,66.0,69.0,71.0,73.0,73.0,76.0,78.0,73.0,71.0,71.0,71.0,69.0,66.0,69.0,66.0,64.0,66.0,66.0,66.0,66.0,66.0
han0391,24.0,74.0,74.0,74.0,74.0,74.0,74.0,77.0,74.0,72.0,69.0,69.0,72.0,69.0,67.0,67.0,67.0,69.0,74.0,74.0,74.0,74.0,74.0,77.0,74.0,72.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,72.0,74.0,74.0,74.0,72.0,69.0,69.0,72.0,74.0,69.0,69.0,69.0,69.0,72.0,72.0,72.0,69.0,67.0,67.0,67.0,65.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,69.0,69.0,69.0,69.0,72.0,74.0,74.0,74.0,72.0,69.0,69.0,72.0,74.0,69.0,69.0,69.0,69.0,72.0,72.0,72.0,69.0,67.0,67.0,67.0,65.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0
han0420,206.0,73.0,76.0,78.0,66.0,71.0,78.0,76.0,64.0,71.0,71.0,69.0,76.0,81.0,66.0,71.0,73.0,64.0,71.0,71.0,64.0,76.0,76.0,76.0,73.0,69.0,73.0,76.0,81.0,66.0,71.0,78.0,69.0,64.0,71.0,71.0,69.0,76.0,81.0,66.0,71.0,73.0,64.0,81.0,81.0,66.0,66.0,73.0,66.0,69.0,64.0,71.0,66.0,76.0,73.0,69.0,69.0,69.0,64.0,76.0,76.0,74.0,69.0,76.0,74.0,73.0,64.0,71.0,71.0,66.0,76.0,76.0,73.0,73.0,68.0,64.0,76.0,78.0,69.0,71.0,78.0,76.0,64.0,66.0,71.0,69.0,76.0,81.0,66.0,71.0,73.0,64.0,71.0,71.0,64.0,76.0,76.0,76.0,73.0,69.0,64.0
han0346,12.5,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,72.0,72.0,72.0,72.0,71.0,71.0,71.0,71.0,69.0,69.0,69.0,69.0,67.0,67.0,69.0,69.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,79.0,79.0,79.0,79.0,71.0,71.0,71.0,71.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,64.0,64.0,64.0,64.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
han1058,30.0,76.0,76.0,76.0,76.0,76.0,74.0,74.0,76.0,76.0,74.0,76.0,76.0,76.0,71.0,69.0,69.0,69.0,74.0,74.0,76.0,76.0,74.0,74.0,76.0,74.0,71.0,69.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,76.0,76.0,76.0,76.0,74.0,74.0,74.0,74.0,76.0,76.0,76.0,76.0,71.0,69.0,69.0,69.0,74.0,74.0,76.0,76.0,74.0,74.0,76.0,74.0,74.0,74.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0
han0352,34.0,77.0,77.0,77.0,77.0,74.0,89.0,86.0,87.0,86.0,82.0,82.0,79.0,84.0,84.0,81.0,79.0,81.0,77.0,74.0,74.0,74.0,74.0,74.0,74.0,77.0,77.0,74.0,77.0,77.0,89.0,86.0,86.0,84.0,82.0,82.0,86.0,86.0,86.0,79.0,81.0,79.0,74.0,74.0,74.0,74.0,74.0,74.0,77.0,89.0,79.0,82.0,82.0,82.0,74.0,74.0,77.0,74.0,74.0,74.0,72.0,72.0,74.0,91.0,87.0,86.0,84.0,84.0,84.0,84.0,84.0,74.0,77.0,77.0,77.0,77.0,89.0,86.0,89.0,84.0,82.0,82.0,82.0,84.0,86.0,89.0,84.0,81.0,79.0,77.0,77.0,79.0,79.0,82.0,84.0,77.0,77.0,77.0,77.0,77.0,77.0
han0434,52.0,71.0,71.0,74.0,76.0,71.0,71.0,71.0,74.0,69.0,69.0,74.0,76.0,74.0,69.0,67.0,64.0,71.0,69.0,69.0,67.0,69.0,69.0,69.0,71.0,71.0,74.0,76.0,71.0,71.0,71.0,71.0,69.0,71.0,74.0,76.0,74.0,69.0,67.0,64.0,71.0,69.0,67.0,69.0,62.0,64.0,64.0,71.0,71.0,71.0,69.0,71.0,67.0,67.0,69.0,67.0,67.0,67.0,67.0,71.0,64.0,71.0,69.0,67.0,64.0,64.0,71.0,64.0,71.0,71.0,69.0,67.0,64.0,64.0,67.0,67.0,67.0,67.0,69.0,69.0,69.0,74.0,74.0,74.0,76.0,71.0,71.0,67.0,64.0,71.0,71.0,66.0,64.0,62.0,62.0,62.0,64.0,62.0,62.0,62.0,62.0
han1064,32.0,74.0,74.0,74.0,74.0,74.0,76.0,76.0,76.0,74.0,74.0,74.0,72.0,72.0,76.0,72.0,72.0,76.0,76.0,76.0,74.0,74.0,74.0,69.0,69.0,67.0,69.0,69.0,74.0,69.0,69.0,72.0,72.0,72.0,69.0,67.0,69.0,72.0,72.0,74.0,72.0,72.0,74.0,74.0,74.0,74.0,72.0,69.0,69.0,67.0,67.0,74.0,74.0,74.0,76.0,76.0,76.0,74.0,74.0,76.0,74.0,74.0,72.0,74.0,74.0,76.0,72.0,72.0,74.0,74.0,74.0,72.0,72.0,69.0,67.0,67.0,72.0,72.0,72.0,74.0,72.0,72.0,67.0,69.0,69.0,67.0,69.0,72.0,67.0,67.0,67.0,72.0,72.0,69.0,69.0,69.0,67.0,64.0,64.0,62.0,62.0
han1070,210.0,64.0,66.0,64.0,66.0,61.0,64.0,66.0,64.0,68.0,68.0,66.0,68.0,61.0,64.0,64.0,64.0,61.0,64.0,66.0,68.0,68.0,68.0,71.0,68.0,68.0,64.0,66.0,71.0,71.0,68.0,71.0,76.0,73.0,71.0,68.0,68.0,71.0,66.0,73.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,71.0,68.0,64.0,66.0,64.0,64.0,64.0,64.0,68.0,66.0,68.0,68.0,71.0,71.0,73.0,71.0,73.0,73.0,73.0,73.0,76.0,71.0,73.0,71.0,71.0,73.0,68.0,66.0,66.0,66.0,66.0,64.0,71.0,71.0,64.0,61.0,68.0,73.0,64.0,66.0,64.0,64.0,66.0,64.0,68.0,71.0,68.0,68.0,61.0,64.0,68.0,64.0,64.0
han0408,32.0,72.0,72.0,72.0,74.0,72.0,74.0,74.0,81.0,79.0,81.0,77.0,74.0,74.0,72.0,65.0,65.0,67.0,65.0,69.0,72.0,72.0,72.0,72.0,72.0,72.0,69.0,69.0,69.0,69.0,69.0,72.0,65.0,65.0,67.0,65.0,62.0,65.0,65.0,69.0,72.0,74.0,65.0,62.0,65.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,72.0,69.0,72.0,72.0,77.0,74.0,72.0,69.0,67.0,67.0,67.0,65.0,65.0,67.0,62.0,60.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,72.0,72.0,74.0,77.0,74.0,72.0,69.0,72.0,69.0,67.0,67.0,69.0,72.0,72.0,72.0,67.0,67.0,62.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0
han0597,40.0,72.0,72.0,72.0,72.0,74.0,77.0,77.0,79.0,79.0,79.0,77.0,77.0,77.0,72.0,72.0,77.0,77.0,79.0,74.0,72.0,69.0,69.0,69.0,69.0,69.0,77.0,74.0,69.0,72.0,69.0,77.0,74.0,72.0,77.0,77.0,72.0,72.0,72.0,74.0,77.0,72.0,69.0,69.0,72.0,72.0,69.0,77.0,77.0,74.0,69.0,72.0,72.0,67.0,67.0,67.0,62.0,69.0,67.0,67.0,62.0,65.0,65.0,65.0,65.0,65.0,72.0,72.0,74.0,72.0,77.0,72.0,69.0,72.0,72.0,72.0,77.0,77.0,74.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,72.0,72.0,74.0,74.0,77.0,72.0,69.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0
han0583,48.0,74.0,74.0,74.0,74.0,74.0,76.0,78.0,74.0,74.0,71.0,69.0,69.0,74.0,69.0,69.0,69.0,69.0,69.0,69.0,74.0,76.0,71.0,71.0,66.0,64.0,69.0,64.0,66.0,69.0,62.0,62.0,62.0,62.0,66.0,64.0,69.0,69.0,74.0,69.0,69.0,69.0,69.0,64.0,69.0,69.0,74.0,69.0,69.0,69.0,69.0,69.0,69.0,74.0,76.0,71.0,71.0,66.0,64.0,69.0,64.0,66.0,69.0,62.0,62.0,62.0,62.0,66.0,66.0,64.0,64.0,66.0,64.0,62.0,64.0,64.0,66.0,64.0,64.0,66.0,64.0,62.0,64.0,64.0,69.0,69.0,74.0,76.0,71.0,71.0,66.0,64.0,69.0,64.0,66.0,69.0,62.0,62.0,62.0,62.0,62.0
han0554,54.0,69.0,69.0,67.0,64.0,69.0,69.0,69.0,69.0,69.0,69.0,64.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,76.0,74.0,74.0,74.0,69.0,74.0,71.0,69.0,67.0,67.0,64.0,64.0,67.0,67.0,67.0,69.0,69.0,69.0,69.0,76.0,76.0,74.0,74.0,64.0,67.0,69.0,67.0,67.0,67.0,67.0,69.0,69.0,69.0,69.0,67.0,69.0,74.0,71.0,69.0,67.0,64.0,62.0,62.0,60.0,64.0,62.0,62.0,62.0,69.0,69.0,64.0,67.0,69.0,67.0,69.0,69.0,69.0,67.0,64.0,69.0,67.0,69.0,69.0,69.0,69.0,69.0,69.0,67.0,69.0,74.0,69.0,69.0,67.0,64.0,62.0,62.0,60.0,64.0,62.0,62.0,62.0,62.0
han0232,64.0,74.0,74.0,74.0,72.0,74.0,74.0,77.0,69.0,69.0,72.0,74.0,74.0,74.0,72.0,72.0,69.0,67.0,67.0,67.0,72.0,72.0,64.0,62.0,62.0,62.0,74.0,74.0,74.0,74.0,74.0,74.0,69.0,69.0,69.0,72.0,72.0,74.0,74.0,72.0,72.0,69.0,67.0,64.0,67.0,72.0,72.0,64.0,62.0,62.0,62.0,69.0,67.0,67.0,69.0,67.0,69.0,72.0,72.0,72.0,62.0,62.0,62.0,69.0,69.0,65.0,69.0,67.0,69.0,69.0,72.0,72.0,64.0,62.0,62.0,62.0,74.0,69.0,69.0,74.0,69.0,69.0,74.0,69.0,72.0,74.0,72.0,74.0,72.0,72.0,69.0,67.0,67.0,64.0,72.0,72.0,72.0,62.0,62.0,62.0,62.0
han1138,48.0,72.0,72.0,69.0,67.0,67.0,72.0,69.0,67.0,67.0,74.0,74.0,74.0,76.0,74.0,72.0,69.0,69.0,76.0,74.0,72.0,69.0,76.0,74.0,72.0,69.0,67.0,67.0,67.0,72.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,74.0,74.0,74.0,74.0,72.0,69.0,69.0,69.0,69.0,74.0,67.0,67.0,62.0,62.0,72.0,72.0,72.0,67.0,69.0,72.0,67.0,64.0,62.0,62.0,62.0,64.0,62.0,62.0,62.0,62.0,69.0,69.0,69.0,69.0,74.0,74.0,74.0,72.0,69.0,69.0,69.0,74.0,74.0,67.0,67.0,62.0,62.0,72.0,72.0,72.0,67.0,69.0,72.0,67.0,64.0,62.0,62.0,62.0,64.0,62.0,62.0,62.0,62.0,62.0
han0226,163.0,76.0,76.0,69.0,69.0,73.0,76.0,71.0,69.0,76.0,76.0,69.0,71.0,73.0,71.0,69.0,76.0,73.0,69.0,76.0,71.0,69.0,69.0,69.0,76.0,76.0,69.0,69.0,73.0,71.0,69.0,69.0,69.0,76.0,81.0,73.0,66.0,69.0,76.0,73.0,71.0,69.0,69.0,73.0,76.0,81.0,76.0,71.0,69.0,73.0,76.0,71.0,69.0,69.0,73.0,76.0,81.0,78.0,73.0,69.0,69.0,76.0,76.0,71.0,69.0,69.0,73.0,76.0,73.0,78.0,69.0,69.0,69.0,76.0,71.0,69.0,69.0,73.0,76.0,76.0,76.0,69.0,69.0,73.0,76.0,71.0,69.0,71.0,69.0,71.0,66.0,73.0,69.0,69.0,73.0,66.0,73.0,73.0,73.0,69.0,69.0
han0540,100.0,71.0,66.0,71.0,71.0,69.0,66.0,71.0,71.0,69.0,74.0,71.0,69.0,69.0,64.0,66.0,69.0,66.0,66.0,66.0,66.0,66.0,71.0,71.0,69.0,74.0,74.0,69.0,69.0,69.0,71.0,69.0,71.0,74.0,74.0,69.0,69.0,69.0,66.0,69.0,71.0,74.0,74.0,69.0,69.0,69.0,71.0,69.0,71.0,74.0,74.0,66.0,69.0,69.0,71.0,62.0,64.0,69.0,64.0,64.0,66.0,66.0,71.0,62.0,64.0,69.0,64.0,64.0,66.0,78.0,76.0,74.0,71.0,78.0,76.0,74.0,74.0,69.0,71.0,74.0,74.0,71.0,71.0,62.0,69.0,66.0,66.0,59.0,62.0,62.0,66.0,64.0,62.0,71.0,74.0,71.0,73.0,71.0,71.0,71.0,71.0
han0568,200.0,72.0,74.0,76.0,74.0,74.0,74.0,72.0,72.0,72.0,69.0,67.0,67.0,67.0,67.0,72.0,74.0,79.0,74.0,76.0,72.0,71.0,72.0,76.0,71.0,72.0,76.0,74.0,67.0,67.0,67.0,64.0,60.0,74.0,72.0,69.0,69.0,67.0,67.0,72.0,79.0,74.0,76.0,72.0,74.0,74.0,76.0,74.0,69.0,72.0,67.0,67.0,60.0,60.0,67.0,72.0,76.0,76.0,74.0,69.0,74.0,72.0,72.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,67.0,69.0,72.0,72.0,72.0,72.0,72.0,76.0,72.0,72.0,67.0,62.0,62.0,64.0,60.0,69.0,74.0,74.0,74.0,76.0,72.0,74.0,72.0,72.0
han1110,50.0,69.0,69.0,76.0,73.0,71.0,73.0,69.0,66.0,69.0,69.0,76.0,73.0,71.0,73.0,69.0,66.0,66.0,69.0,66.0,69.0,69.0,73.0,73.0,73.0,71.0,69.0,71.0,71.0,71.0,66.0,66.0,66.0,71.0,71.0,66.0,64.0,64.0,66.0,69.0,69.0,71.0,66.0,64.0,64.0,64.0,64.0,66.0,73.0,71.0,71.0,69.0,64.0,64.0,66.0,69.0,73.0,69.0,66.0,64.0,64.0,64.0,64.0,69.0,71.0,73.0,73.0,73.0,69.0,71.0,73.0,69.0,71.0,73.0,73.0,73.0,69.0,71.0,71.0,71.0,66.0,66.0,73.0,73.0,69.0,69.0,64.0,64.0,66.0,69.0,69.0,71.0,71.0,76.0,66.0,64.0,66.0,64.0,64.0,64.0,64.0
han1104,24.0,69.0,69.0,69.0,69.0,72.0,64.0,64.0,67.0,67.0,69.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,69.0,69.0,69.0,72.0,64.0,64.0,67.0,67.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,74.0,74.0,74.0,74.0,74.0,76.0,76.0,76.0,76.0,74.0,74.0,74.0,76.0,74.0,74.0,72.0,72.0,69.0,69.0,69.0,69.0,69.0,69.0,74.0,74.0,72.0,72.0,74.0,74.0,72.0,72.0,69.0,69.0,72.0,72.0,72.0,64.0,64.0,67.0,67.0,69.0,69.0,69.0,69.0,69.0,69.0,72.0,72.0,72.0,72.0,67.0,67.0,67.0,72.0,69.0,69.0,67.0,67.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0
han0795,18.0,69.0,69.0,69.0,69.0,69.0,72.0,69.0,69.0,69.0,72.0,72.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,77.0,77.0,72.0,72.0,72.0,77.0,77.0,77.0,74.0,72.0,72.0,69.0,72.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,72.0,72.0,72.0,69.0,69.0,69.0,77.0,77.0,77.0,74.0,72.0,69.0,69.0,69.0,72.0,72.0,72.0,65.0,65.0,65.0,65.0,65.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,60.0,60.0,62.0,62.0,62.0,62.0,62.0,62.0,67.0,67.0,67.0,65.0,67.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0
han0781,58.0,84.0,82.0,86.0,84.0,82.0,79.0,79.0,77.0,79.0,82.0,84.0,79.0,79.0,79.0,84.0,82.0,86.0,84.0,79.0,79.0,79.0,77.0,79.0,82.0,79.0,79.0,79.0,79.0,84.0,82.0,89.0,86.0,84.0,82.0,79.0,74.0,74.0,74.0,79.0,77.0,74.0,72.0,72.0,72.0,72.0,74.0,74.0,74.0,79.0,79.0,79.0,82.0,84.0,86.0,84.0,82.0,79.0,79.0,74.0,77.0,77.0,82.0,79.0,77.0,74.0,72.0,72.0,72.0,74.0,79.0,84.0,82.0,79.0,79.0,77.0,74.0,79.0,72.0,82.0,79.0,79.0,79.0,79.0,79.0,84.0,86.0,84.0,82.0,77.0,79.0,79.0,74.0,77.0,79.0,77.0,82.0,79.0,79.0,79.0,79.0
han0959,18.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,82.0,82.0,84.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,89.0,86.0,86.0,84.0,82.0,82.0,86.0,84.0,84.0,84.0,84.0,84.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,82.0,82.0,86.0,84.0,84.0,84.0,84.0,84.0,86.0,86.0,84.0,82.0,82.0,86.0,84.0,84.0,84.0,84.0,84.0,79.0,79.0,79.0,79.0,79.0,79.0,84.0,82.0,82.0,84.0,84.0,77.0,77.0,77.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0
han0971,44.0,72.0,72.0,72.0,72.0,64.0,67.0,67.0,67.0,69.0,72.0,72.0,74.0,79.0,74.0,72.0,72.0,72.0,72.0,72.0,72.0,71.0,69.0,79.0,79.0,71.0,74.0,76.0,72.0,72.0,71.0,69.0,64.0,67.0,67.0,67.0,67.0,74.0,74.0,79.0,69.0,72.0,74.0,79.0,76.0,74.0,72.0,72.0,72.0,74.0,69.0,67.0,67.0,67.0,62.0,74.0,74.0,74.0,72.0,74.0,79.0,74.0,72.0,71.0,69.0,69.0,69.0,67.0,62.0,60.0,60.0,60.0,60.0,69.0,69.0,67.0,64.0,64.0,67.0,67.0,67.0,69.0,74.0,74.0,74.0,72.0,74.0,79.0,74.0,72.0,71.0,69.0,69.0,69.0,67.0,62.0,60.0,60.0,60.0,60.0,60.0
