,duration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
papago031,27.0,88.0,88.0,88.0,88.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,61.0,60.0,60.0,60.0,60.0,60.0,55.0,55.0,56.0,55.0,55.0,55.0,55.0,55.0,50.0,55.0,55.0,55.0,55.0,55.0,55.0,50.0,50.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,50.0,50.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,50.0,50.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,59.0,59.0,57.0,57.0,55.0,57.0,57.0,55.0,55.0,57.0,57.0,55.0,55.0,57.0,57.0,57.0,57.0
papago032,33.0,88.0,88.0,88.0,62.0,62.0,62.0,61.0,61.0,61.0,57.0,57.0,59.0,57.0,57.0,57.0,54.0,54.0,49.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,57.0,57.0,57.0,56.0,56.0,54.0,54.0,54.0,49.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,57.0,57.0,57.0,57.0,57.0,56.0,57.0,57.0,57.0,56.0,56.0,56.0,54.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
papago033,17.0,88.0,88.0,88.0,88.0,88.0,88.0,55.0,55.0,55.0,57.0,57.0,57.0,62.0,62.0,62.0,62.0,62.0,59.0,59.0,59.0,59.0,55.0,55.0,55.0,57.0,57.0,57.0,57.0,55.0,55.0,57.0,55.0,55.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,57.0,57.0,57.0,57.0,57.0,57.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0,57.0,55.0,59.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
papago034,19.0,88.0,88.0,88.0,88.0,88.0,88.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0,55.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0,55.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,57.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
papago035,22.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,55.0,55.0,55.0,55.0,62.0,62.0,62.0,57.0,57.0,57.0,57.0,55.0,55.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,57.0,57.0,55.0,55.0,57.0,57.0,57.0,57.0,57.0,57.0,60.0,60.0,57.0,60.0,60.0,60.0,55.0,55.0,55.0,55.0,55.0,52.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,50.0,50.0,55.0,55.0,55.0,52.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,57.0,57.0
papago036,39.0,88.0,88.0,88.0,54.0,54.0,56.0,56.0,56.0,51.0,51.0,51.0,56.0,56.0,56.0,56.0,56.0,51.0,51.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,51.0,51.0,51.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,51.0,51.0,51.0,56.0,56.0,56.0,56.0,54.0,56.0,56.0,56.0,56.0,56.0,56.0,54.0,54.0,54.0,54.0,51.0,51.0,51.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
papago037,31.5,88.0,88.0,88.0,88.0,60.0,60.0,60.0,60.0,60.0,60.0,57.0,57.0,57.0,57.0,57.0,57.0,60.0,60.0,60.0,60.0,57.0,60.0,60.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,60.0,60.0,60.0,60.0,57.0,55.0,55.0,55.0,55.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,57.0,55.0,52.0,52.0,55.0,55.0,55.0,55.0,55.0,52.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,52.0,52.0,52.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,60.0,60.0
papago038,21.0,88.0,88.0,88.0,88.0,88.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,57.0,55.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,50.0,50.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,51.0,55.0,55.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,50.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,53.0,55.0,55.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,50.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,53.0,55.0,55.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,50.0
papago039,30.0,88.0,88.0,88.0,88.0,58.0,58.0,58.0,60.0,60.0,58.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,58.0,58.0,58.0,60.0,60.0,58.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,51.0,51.0,51.0,51.0,55.0,55.0,55.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,50.0,50.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,55.0,55.0,55.0,55.0,55.0,55.0,50.0,50.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
papago040,24.0,88.0,88.0,88.0,88.0,88.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,57.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,57.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,57.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,57.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,55.0,55.0,55.0,55.0,55.0,58.0,58.0,58.0,58.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
papago041,19.0,88.0,88.0,88.0,88.0,88.0,88.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,62.0,62.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,57.0,57.0,56.0,56.0,56.0,57.0,57.0,57.0,56.0,56.0,57.0,57.0,57.0,56.0,56.0,54.0,54.0,54.0,49.0,49.0,49.0,49.0,49.0,54.0,54.0,49.0,49.0,49.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,56.0,56.0,56.0,54.0,54.0,49.0,49.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
papago042,39.5,88.0,88.0,88.0,57.0,57.0,57.0,57.0,56.0,57.0,56.0,56.0,54.0,49.0,56.0,56.0,56.0,56.0,54.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,57.0,57.0,57.0,57.0,57.0,57.0,56.0,56.0,54.0,49.0,56.0,56.0,56.0,56.0,54.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,57.0,57.0,57.0,57.0,57.0,57.0,56.0,56.0,57.0,56.0,54.0,49.0,49.0,49.0,49.0,56.0,56.0,56.0,56.0,54.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,54.0,56.0,56.0,56.0,56.0,54.0,54.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
papago043,37.5,88.0,88.0,88.0,64.0,64.0,64.0,66.0,66.0,67.0,67.0,67.0,67.0,67.0,67.0,66.0,64.0,64.0,64.0,64.0,59.0,59.0,59.0,59.0,59.0,64.0,64.0,64.0,60.0,66.0,66.0,64.0,66.0,66.0,66.0,66.0,66.0,64.0,60.0,60.0,64.0,64.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,66.0,64.0,64.0,66.0,66.0,66.0,66.0,66.0,64.0,60.0,60.0,64.0,64.0,60.0,60.0,60.0,60.0,60.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,60.0,60.0,60.0,66.0,64.0,64.0,64.0,64.0,60.0,60.0,60.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0
papago044,25.0,88.0,88.0,88.0,88.0,64.0,64.0,64.0,60.0,59.0,57.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,64.0,64.0,64.0,60.0,59.0,57.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,55.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,59.0,59.0,57.0,57.0,59.0,59.0,57.0,57.0,59.0,57.0,57.0,57.0,60.0,60.0,60.0,60.0,59.0,57.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,55.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
papago045,71.5,50.0,50.0,57.0,57.0,57.0,53.0,57.0,57.0,57.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,50.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,50.0,50.0,50.0,52.0,53.0,53.0,52.0,53.0,53.0,52.0,50.0,50.0,50.0,52.0,53.0,53.0,52.0,53.0,52.0,50.0,52.0,45.0,50.0,50.0,50.0,50.0,50.0,45.0,45.0,50.0,50.0,50.0,50.0,45.0,45.0,50.0,50.0,50.0,50.0,50.0,45.0,45.0,50.0,50.0,50.0,50.0,45.0,50.0,50.0,50.0,50.0,50.0
papago046,66.0,52.0,52.0,52.0,54.0,54.0,55.0,54.0,54.0,54.0,52.0,52.0,50.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,55.0,55.0,55.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,55.0,55.0,55.0,54.0,54.0,54.0,52.0,52.0,50.0,50.0,50.0,47.0,52.0,52.0,52.0,55.0,55.0,55.0,55.0,55.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,54.0,50.0,52.0,50.0,50.0,47.0,50.0,50.0,50.0,55.0,55.0,55.0,54.0,54.0,54.0,52.0,52.0,50.0,52.0,52.0,50.0,52.0,52.0,52.0,50.0,50.0,52.0,50.0,50.0,52.0,50.0,50.0,50.0,50.0
papago047,49.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,51.0,51.0,48.0,48.0,53.0,53.0,51.0,51.0,48.0,48.0,51.0,51.0,48.0,48.0,53.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,48.0,48.0,53.0,53.0,51.0,51.0,48.0,48.0,51.0,51.0,48.0,48.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,48.0,48.0,53.0,53.0,51.0,51.0,48.0,48.0,51.0,51.0,48.0,48.0,48.0
papago048,29.5,56.0,56.0,56.0,56.0,54.0,54.0,56.0,56.0,56.0,54.0,54.0,49.0,49.0,49.0,56.0,56.0,56.0,54.0,54.0,54.0,54.0,51.0,47.0,47.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,56.0,56.0,56.0,54.0,54.0,56.0,56.0,56.0,54.0,54.0,51.0,51.0,51.0,56.0,56.0,54.0,49.0,49.0,49.0,47.0,49.0,49.0,51.0,49.0,49.0,49.0,49.0,47.0,47.0,47.0,44.0,44.0,44.0,51.0,51.0,51.0,51.0,47.0,49.0,51.0,49.0,49.0,49.0,47.0,47.0,44.0,44.0,44.0,49.0,49.0,49.0,49.0,47.0,44.0,44.0,47.0,47.0,44.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
papago049,28.5,59.0,59.0,59.0,57.0,59.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,52.0,59.0,59.0,57.0,57.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,59.0,59.0,57.0,59.0,59.0,59.0,59.0,57.0,52.0,52.0,52.0,52.0,50.0,50.0,52.0,54.0,54.0,52.0,52.0,52.0,50.0,52.0,50.0,50.0,50.0,50.0,47.0,47.0,47.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,52.0,52.0,52.0,50.0,50.0,47.0,47.0,47.0,47.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,50.0,47.0,47.0,47.0,47.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
papago050,30.0,59.0,59.0,59.0,59.0,59.0,59.0,57.0,59.0,59.0,59.0,57.0,57.0,57.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,59.0,59.0,59.0,59.0,57.0,57.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,52.0,52.0,52.0,50.0,50.0,50.0,50.0,47.0,47.0,47.0,42.0,42.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,52.0,52.0,52.0,50.0,50.0,50.0,47.0,47.0,47.0,47.0,42.0,42.0,42.0,52.0,52.0,52.0,50.0,50.0,50.0,50.0,47.0,47.0,47.0,50.0,50.0,50.0,47.0,47.0,47.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
papago051,33.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0,54.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0,54.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,47.0,47.0,47.0,45.0,45.0,45.0,54.0,54.0,54.0,52.0,52.0,52.0,50.0,50.0,50.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,47.0,47.0,47.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,47.0,47.0,47.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
papago052,25.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,59.0,59.0,59.0,57.0,59.0,59.0,59.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,54.0,54.0,54.0,52.0,50.0,50.0,50.0,50.0,47.0,47.0,47.0,47.0,52.0,52.0,52.0,52.0,50.0,50.0,50.0,47.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,50.0,50.0,45.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
papago053,37.0,56.0,56.0,56.0,59.0,59.0,56.0,56.0,56.0,56.0,56.0,54.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,51.0,56.0,56.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,51.0,51.0,49.0,49.0,51.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,51.0,51.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,51.0,54.0,54.0,51.0,54.0,54.0,54.0,51.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,51.0,51.0,51.0,51.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
papago054,36.0,55.0,55.0,55.0,58.0,58.0,58.0,58.0,58.0,58.0,57.0,58.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,51.0,51.0,51.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,57.0,58.0,58.0,58.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,51.0,55.0,55.0,55.0,55.0,55.0,51.0,51.0,51.0,51.0,51.0,51.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,51.0,55.0,55.0,55.0,55.0,55.0,51.0,51.0,51.0,51.0,51.0,51.0,55.0,55.0,51.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
papago055,29.0,50.0,50.0,50.0,50.0,55.0,55.0,55.0,55.0,55.0,55.0,57.0,58.0,58.0,58.0,57.0,57.0,57.0,55.0,57.0,57.0,57.0,55.0,55.0,55.0,57.0,57.0,55.0,57.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,58.0,58.0,58.0,57.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,51.0,51.0,51.0,51.0,51.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
papago056,36.0,59.0,59.0,59.0,59.0,59.0,57.0,55.0,55.0,55.0,59.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,52.0,52.0,55.0,57.0,57.0,57.0,57.0,57.0,55.0,57.0,57.0,57.0,57.0,57.0,55.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,57.0,55.0,55.0,55.0,52.0,50.0,50.0,52.0,52.0,52.0,52.0,55.0,55.0,55.0,55.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,55.0,57.0,55.0,55.0,55.0,52.0,52.0,50.0,52.0,52.0,52.0,50.0,55.0,55.0,55.0,52.0,52.0,52.0,52.0,50.0,55.0,55.0,55.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
papago057,23.0,51.0,51.0,51.0,53.0,53.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,51.0,51.0,55.0,55.0,55.0,55.0,53.0,53.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,48.0,48.0,48.0,48.0,53.0,53.0,53.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,56.0,56.0,55.0,55.0,55.0,55.0,51.0,51.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,48.0,48.0,46.0,46.0,53.0,53.0,55.0,55.0,55.0,53.0,53.0,51.0,51.0,51.0,51.0,48.0,48.0,51.0,51.0,53.0,53.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
papago058,49.0,56.0,56.0,56.0,56.0,56.0,63.0,63.0,63.0,63.0,61.0,61.0,61.0,61.0,58.0,56.0,56.0,56.0,63.0,63.0,63.0,63.0,63.0,63.0,61.0,61.0,58.0,58.0,58.0,58.0,56.0,56.0,56.0,53.0,58.0,58.0,58.0,58.0,56.0,56.0,56.0,56.0,53.0,51.0,51.0,51.0,61.0,61.0,61.0,58.0,61.0,61.0,61.0,61.0,58.0,58.0,58.0,56.0,58.0,58.0,58.0,58.0,56.0,56.0,56.0,56.0,53.0,51.0,51.0,51.0,56.0,56.0,58.0,58.0,58.0,58.0,58.0,53.0,56.0,56.0,56.0,56.0,53.0,53.0,51.0,51.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
papago059,51.0,56.0,56.0,56.0,56.0,61.0,61.0,61.0,61.0,59.0,59.0,59.0,59.0,56.0,56.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,59.0,59.0,56.0,56.0,56.0,56.0,54.0,54.0,54.0,56.0,56.0,56.0,51.0,54.0,54.0,54.0,54.0,51.0,51.0,49.0,49.0,49.0,49.0,59.0,59.0,59.0,56.0,61.0,61.0,61.0,61.0,59.0,59.0,59.0,56.0,59.0,59.0,59.0,59.0,56.0,56.0,56.0,56.0,56.0,56.0,51.0,54.0,54.0,54.0,54.0,51.0,51.0,49.0,49.0,49.0,49.0,56.0,56.0,56.0,56.0,54.0,54.0,54.0,51.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
papago060,53.0,56.0,56.0,56.0,56.0,63.0,63.0,63.0,63.0,61.0,61.0,61.0,61.0,58.0,58.0,56.0,63.0,63.0,63.0,63.0,61.0,61.0,56.0,56.0,56.0,56.0,56.0,56.0,53.0,53.0,51.0,56.0,56.0,56.0,56.0,58.0,58.0,58.0,53.0,56.0,56.0,56.0,56.0,53.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,61.0,61.0,58.0,58.0,63.0,63.0,63.0,61.0,61.0,61.0,58.0,61.0,61.0,61.0,61.0,58.0,58.0,56.0,56.0,58.0,58.0,53.0,56.0,56.0,56.0,56.0,53.0,51.0,51.0,51.0,56.0,56.0,58.0,58.0,53.0,53.0,51.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
papago061,70.0,56.0,56.0,61.0,61.0,61.0,59.0,59.0,59.0,54.0,54.0,61.0,61.0,61.0,59.0,59.0,59.0,56.0,56.0,56.0,54.0,54.0,51.0,56.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,51.0,51.0,49.0,49.0,59.0,59.0,59.0,59.0,59.0,59.0,56.0,56.0,51.0,54.0,54.0,51.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,59.0,59.0,59.0,56.0,54.0,54.0,61.0,61.0,61.0,59.0,59.0,59.0,56.0,56.0,54.0,54.0,54.0,56.0,56.0,56.0,54.0,54.0,54.0,51.0,49.0,49.0,54.0,54.0,51.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
papago062,36.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,56.0,60.0,60.0,60.0,60.0,60.0,56.0,56.0,56.0,55.0,56.0,56.0,56.0,56.0,60.0,60.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0,55.0,53.0,53.0,53.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,56.0,56.0,56.0,56.0,56.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,49.0,53.0,53.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,49.0,49.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
papago063,32.0,53.0,53.0,53.0,53.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,56.0,56.0,56.0,55.0,53.0,53.0,53.0,56.0,56.0,56.0,60.0,60.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,53.0,53.0,53.0,56.0,53.0,53.0,53.0,56.0,56.0,55.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
