,duration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
pueblo31,85.0,55.0,55.0,55.0,55.0,55.0,55.0,62.0,62.0,62.0,57.0,62.0,62.0,55.0,57.0,55.0,55.0,57.0,57.0,54.0,55.0,55.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,62.0,62.0,62.0,57.0,64.0,59.0,57.0,55.0,55.0,55.0,55.0,54.0,55.0,55.0,57.0,57.0,54.0,55.0,57.0,55.0,57.0,57.0,57.0,57.0,55.0,57.0,55.0,55.0,57.0,57.0,55.0,55.0,55.0,57.0,57.0,55.0,55.0,57.0,55.0,54.0,55.0,55.0,55.0,57.0,57.0,55.0,54.0,57.0,57.0,55.0,55.0,57.0,55.0,57.0,55.0,55.0,57.0,57.0,55.0,55.0,55.0,55.0,57.0,55.0,55.0,55.0,55.0,55.0,57.0,55.0
pueblo32,72.5,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,65.0,43.0,43.0,43.0,60.0,43.0,43.0,43.0,43.0,56.0,53.0,53.0,56.0,56.0,53.0,53.0,58.0,58.0,58.0,58.0,60.0,56.0,53.0,53.0,58.0,56.0,53.0,53.0,58.0,56.0,53.0,53.0,56.0,56.0,53.0,53.0,58.0,58.0,58.0,58.0,56.0,53.0,53.0,53.0,56.0,53.0,53.0,53.0,56.0,56.0,53.0,53.0,58.0,56.0,53.0,53.0,56.0,56.0,53.0,65.0,65.0,65.0,65.0,63.0,58.0,58.0,60.0,56.0,53.0,53.0,56.0,56.0,53.0,53.0,56.0,58.0,58.0,58.0,58.0,56.0,53.0,56.0,56.0,56.0,53.0,53.0,53.0,56.0,53.0,56.0,53.0,53.0
pueblo33,52.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,64.0,64.0,65.0,62.0,60.0,60.0,59.0,55.0,53.0,57.0,55.0,55.0,57.0,55.0,57.0,53.0,53.0,53.0,53.0,60.0,55.0,55.0,57.0,57.0,55.0,57.0,55.0,55.0,57.0,57.0,55.0,57.0,55.0,57.0,57.0,55.0,57.0,60.0,57.0,55.0,53.0,53.0,53.0,60.0,60.0,60.0,57.0,57.0,57.0,57.0,57.0,60.0,55.0,57.0,55.0,55.0,55.0,55.0,55.0,60.0,60.0,60.0,57.0,57.0,57.0,57.0,57.0,60.0,55.0,55.0,55.0,55.0,55.0,55.0,60.0,55.0,55.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
pueblo34,38.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,65.0,65.0,65.0,64.0,62.0,62.0,57.0,57.0,57.0,55.0,55.0,62.0,62.0,62.0,62.0,60.0,62.0,62.0,62.0,60.0,57.0,55.0,55.0,57.0,60.0,60.0,60.0,60.0,57.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,60.0,55.0,55.0,55.0,55.0,57.0,55.0,55.0,62.0,62.0,60.0,59.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,62.0,62.0,60.0,59.0,57.0,55.0,55.0,57.0,55.0,55.0,55.0,55.0,55.0,57.0,55.0,57.0,57.0,57.0,55.0,55.0,55.0
pueblo35,46.5,55.0,55.0,55.0,55.0,55.0,55.0,55.0,67.0,67.0,67.0,67.0,67.0,67.0,65.0,64.0,62.0,62.0,62.0,67.0,67.0,62.0,62.0,62.0,62.0,60.0,60.0,57.0,57.0,62.0,62.0,60.0,60.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,60.0,60.0,57.0,57.0,57.0,57.0,57.0,59.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,57.0,55.0,55.0,57.0,57.0,64.0,60.0,62.0,60.0,57.0,55.0,55.0,57.0,57.0,62.0,60.0,60.0,60.0,55.0,55.0,57.0,57.0,59.0,59.0,59.0,59.0,59.0,57.0,55.0,57.0,57.0,55.0,55.0,55.0,55.0,59.0,55.0,55.0,57.0,55.0,55.0,55.0
pueblo36,108.0,56.0,56.0,56.0,63.0,61.0,61.0,63.0,63.0,56.0,56.0,56.0,56.0,56.0,61.0,61.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,61.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,58.0,61.0,56.0,58.0,56.0,61.0,61.0,61.0,56.0,56.0,58.0,56.0,56.0,56.0,56.0,61.0,63.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,63.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,63.0,61.0,63.0,63.0,56.0,61.0,56.0,56.0,56.0,61.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,61.0,56.0,56.0,56.0
pueblo37,161.0,55.0,53.0,53.0,53.0,62.0,58.0,58.0,58.0,58.0,58.0,56.0,58.0,58.0,58.0,58.0,62.0,58.0,58.0,60.0,58.0,58.0,58.0,58.0,53.0,58.0,58.0,53.0,58.0,58.0,58.0,58.0,56.0,57.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,60.0,65.0,63.0,58.0,61.0,56.0,61.0,65.0,61.0,56.0,63.0,63.0,61.0,56.0,61.0,56.0,56.0,53.0,53.0,53.0,60.0,56.0,53.0,56.0,53.0,53.0,58.0,58.0,53.0,56.0,58.0,58.0,58.0,58.0,58.0,58.0,61.0,65.0,63.0,58.0,61.0,56.0,61.0,65.0,61.0,56.0,63.0,63.0,61.0,56.0,61.0,56.0,56.0,56.0,53.0,53.0,53.0,53.0
pueblo38,87.0,63.0,61.0,59.0,61.0,61.0,63.0,61.0,59.0,56.0,56.0,59.0,59.0,59.0,56.0,54.0,56.0,56.0,54.0,54.0,56.0,61.0,61.0,59.0,59.0,56.0,56.0,54.0,56.0,54.0,52.0,54.0,54.0,59.0,56.0,54.0,52.0,54.0,54.0,59.0,57.0,61.0,59.0,59.0,54.0,57.0,54.0,59.0,59.0,57.0,59.0,59.0,57.0,57.0,57.0,59.0,59.0,57.0,57.0,57.0,59.0,57.0,57.0,57.0,59.0,59.0,59.0,59.0,57.0,57.0,59.0,59.0,57.0,59.0,54.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,66.0,69.0,69.0,69.0,66.0,66.0,64.0,61.0,59.0,59.0,56.0,54.0,54.0
pueblo39,231.0,62.0,62.0,55.0,55.0,55.0,53.0,57.0,55.0,55.0,53.0,53.0,53.0,55.0,53.0,55.0,53.0,57.0,57.0,55.0,53.0,55.0,53.0,55.0,52.0,57.0,52.0,53.0,57.0,55.0,53.0,55.0,53.0,53.0,60.0,60.0,55.0,55.0,55.0,53.0,57.0,55.0,55.0,53.0,53.0,53.0,55.0,53.0,55.0,53.0,57.0,57.0,55.0,53.0,55.0,53.0,55.0,52.0,57.0,57.0,55.0,53.0,55.0,53.0,53.0,53.0,64.0,65.0,65.0,60.0,69.0,67.0,67.0,60.0,60.0,57.0,53.0,55.0,53.0,57.0,57.0,55.0,57.0,55.0,53.0,53.0,53.0,53.0,53.0,65.0,67.0,60.0,60.0,58.0,60.0,55.0,53.0,53.0,53.0,53.0,53.0
pueblo40,36.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,65.0,68.0,68.0,68.0,65.0,65.0,61.0,61.0,61.0,61.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,65.0,68.0,68.0,68.0,65.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,63.0,63.0,63.0,63.0,63.0,61.0,61.0,61.0,61.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,61.0,61.0,63.0,63.0,63.0,63.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,63.0,63.0,61.0,56.0,56.0,56.0,56.0,56.0,56.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0
pueblo41,139.0,63.0,63.0,60.0,63.0,63.0,67.0,63.0,58.0,58.0,63.0,55.0,51.0,51.0,51.0,60.0,55.0,51.0,55.0,60.0,58.0,51.0,55.0,51.0,55.0,51.0,60.0,55.0,51.0,51.0,51.0,51.0,51.0,51.0,63.0,63.0,60.0,58.0,55.0,55.0,51.0,55.0,55.0,51.0,51.0,55.0,60.0,55.0,55.0,60.0,58.0,51.0,51.0,58.0,58.0,51.0,51.0,51.0,55.0,51.0,51.0,51.0,51.0,67.0,63.0,58.0,58.0,63.0,55.0,51.0,51.0,51.0,60.0,55.0,51.0,55.0,60.0,58.0,51.0,51.0,51.0,55.0,51.0,55.0,55.0,51.0,51.0,51.0,55.0,58.0,51.0,51.0,48.0,51.0,58.0,55.0,51.0,51.0,51.0,51.0,51.0
pueblo42,163.0,59.0,59.0,59.0,59.0,59.0,56.0,59.0,56.0,56.0,58.0,54.0,51.0,47.0,47.0,47.0,47.0,54.0,54.0,51.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,59.0,59.0,58.0,54.0,59.0,56.0,51.0,51.0,54.0,47.0,47.0,59.0,56.0,54.0,47.0,51.0,51.0,47.0,51.0,47.0,47.0,47.0,59.0,56.0,54.0,51.0,47.0,47.0,47.0,47.0,51.0,51.0,51.0,47.0,47.0,51.0,47.0,47.0,59.0,56.0,59.0,56.0,56.0,56.0,54.0,54.0,51.0,47.0,47.0,59.0,56.0,51.0,47.0,51.0,54.0,47.0,47.0,47.0,47.0,47.0,51.0,47.0,47.0,51.0,47.0,44.0,47.0,54.0,47.0,51.0,54.0,47.0,47.0
pueblo43,120.75,59.0,62.0,62.0,62.0,62.0,62.0,62.0,66.0,59.0,59.0,62.0,66.0,57.0,59.0,57.0,55.0,50.0,50.0,54.0,57.0,54.0,50.0,54.0,50.0,54.0,50.0,50.0,54.0,50.0,50.0,50.0,50.0,50.0,54.0,54.0,50.0,50.0,50.0,50.0,62.0,62.0,59.0,54.0,50.0,50.0,54.0,54.0,54.0,50.0,54.0,57.0,54.0,50.0,50.0,50.0,57.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,62.0,66.0,59.0,59.0,62.0,66.0,57.0,59.0,57.0,55.0,50.0,50.0,54.0,57.0,54.0,50.0,54.0,57.0,54.0,50.0,50.0,50.0,57.0,57.0,50.0,50.0,54.0,50.0,50.0,50.0,54.0,50.0,54.0,54.0,50.0,50.0,50.0
pueblo44,89.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0,53.0,50.0,55.0,53.0,46.0,46.0,46.0,53.0,53.0,50.0,55.0,53.0,46.0,46.0,46.0,53.0,53.0,46.0,46.0,50.0,50.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,53.0,50.0,55.0,53.0,46.0,46.0,46.0,53.0,50.0,46.0,46.0,50.0,53.0,50.0,46.0,50.0,46.0,46.0,46.0,46.0,46.0,58.0,55.0,58.0,58.0,53.0,53.0,55.0,55.0,50.0,46.0,46.0,50.0,53.0,53.0,46.0,46.0,53.0,53.0,46.0,53.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,53.0,50.0,46.0,46.0,46.0,50.0,46.0,46.0,46.0,46.0
pueblo45,71.25,59.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,66.0,59.0,62.0,57.0,59.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,64.0,62.0,62.0,62.0,57.0,57.0,54.0,57.0,54.0,50.0,50.0,62.0,62.0,62.0,59.0,59.0,57.0,50.0,54.0,54.0,50.0,50.0,50.0,54.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,62.0,62.0,62.0,59.0,59.0,57.0,50.0,54.0,50.0,54.0,50.0,50.0,50.0,50.0,50.0,57.0,57.0,54.0,54.0,57.0,50.0,50.0,50.0,54.0,50.0,50.0,50.0,50.0,50.0,57.0,54.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
pueblo46,85.5,60.0,60.0,60.0,60.0,60.0,60.0,60.0,64.0,64.0,62.0,60.0,60.0,60.0,55.0,57.0,57.0,55.0,52.0,57.0,57.0,57.0,55.0,48.0,52.0,48.0,48.0,48.0,48.0,48.0,64.0,60.0,60.0,60.0,60.0,57.0,57.0,57.0,57.0,55.0,55.0,57.0,57.0,55.0,52.0,52.0,52.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,64.0,60.0,60.0,60.0,60.0,57.0,57.0,57.0,57.0,55.0,55.0,57.0,57.0,57.0,52.0,48.0,52.0,48.0,48.0,48.0,55.0,52.0,52.0,55.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,55.0,52.0,48.0,48.0,52.0,52.0,55.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
pueblo47,104.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,57.0,55.0,62.0,60.0,60.0,57.0,55.0,53.0,48.0,52.0,48.0,48.0,60.0,55.0,57.0,55.0,52.0,48.0,57.0,52.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,57.0,55.0,55.0,55.0,48.0,57.0,52.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,60.0,60.0,60.0,55.0,55.0,60.0,60.0,57.0,57.0,57.0,52.0,52.0,48.0,48.0,48.0,60.0,52.0,55.0,55.0,52.0,52.0,55.0,52.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,55.0,52.0,52.0,48.0,48.0,48.0,48.0,48.0,48.0,55.0,52.0,48.0,48.0,48.0,55.0,48.0,48.0,48.0
pueblo48,47.5,51.0,51.0,51.0,51.0,51.0,51.0,51.0,63.0,58.0,63.0,63.0,58.0,58.0,58.0,58.0,65.0,65.0,63.0,58.0,58.0,55.0,53.0,60.0,60.0,58.0,58.0,55.0,51.0,51.0,53.0,55.0,55.0,55.0,53.0,51.0,51.0,51.0,51.0,51.0,51.0,58.0,58.0,58.0,58.0,55.0,53.0,53.0,53.0,60.0,60.0,60.0,58.0,55.0,53.0,51.0,53.0,55.0,55.0,55.0,53.0,51.0,51.0,51.0,51.0,51.0,51.0,63.0,63.0,63.0,63.0,60.0,58.0,58.0,58.0,65.0,65.0,65.0,63.0,58.0,58.0,53.0,58.0,60.0,60.0,58.0,55.0,51.0,51.0,51.0,55.0,55.0,55.0,55.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
pueblo49,91.0,49.0,49.0,49.0,49.0,49.0,61.0,61.0,61.0,61.0,56.0,56.0,56.0,56.0,56.0,56.0,61.0,61.0,61.0,61.0,56.0,56.0,56.0,56.0,58.0,58.0,58.0,58.0,56.0,53.0,53.0,53.0,53.0,58.0,58.0,61.0,58.0,56.0,53.0,53.0,53.0,58.0,56.0,56.0,56.0,53.0,53.0,49.0,53.0,53.0,53.0,53.0,53.0,49.0,49.0,49.0,49.0,49.0,53.0,53.0,53.0,53.0,53.0,49.0,53.0,53.0,53.0,58.0,58.0,61.0,58.0,53.0,53.0,53.0,53.0,58.0,58.0,58.0,61.0,58.0,58.0,56.0,53.0,53.0,53.0,53.0,56.0,56.0,58.0,53.0,53.0,49.0,53.0,53.0,51.0,51.0,49.0,49.0,49.0,49.0,49.0
pueblo50,52.0,52.0,52.0,52.0,52.0,52.0,52.0,64.0,64.0,59.0,59.0,64.0,64.0,59.0,56.0,59.0,59.0,57.0,54.0,59.0,59.0,57.0,52.0,52.0,54.0,54.0,56.0,56.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,64.0,52.0,52.0,52.0,59.0,59.0,54.0,54.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,57.0,54.0,54.0,52.0,52.0,54.0,54.0,56.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,64.0,64.0,59.0,64.0,64.0,64.0,59.0,56.0,59.0,59.0,57.0,59.0,59.0,57.0,57.0,52.0,52.0,54.0,54.0,56.0,56.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
pueblo51,67.0,60.0,57.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,62.0,62.0,60.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,60.0,60.0,57.0,50.0,57.0,53.0,53.0,48.0,48.0,53.0,48.0,48.0,53.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,53.0,48.0,48.0,48.0,48.0,53.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,55.0,55.0,55.0,53.0,48.0,48.0,48.0,55.0,55.0,55.0,55.0,48.0,48.0,48.0,53.0,50.0,48.0,53.0,53.0,53.0,48.0,48.0,50.0,48.0,48.0,53.0,53.0,50.0,48.0,53.0,53.0,50.0,48.0,48.0,50.0,48.0,53.0,48.0,48.0,48.0
pueblo52,26.5,52.0,52.0,52.0,52.0,59.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,50.0,50.0,55.0,55.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,50.0,50.0,55.0,52.0,52.0,52.0,52.0,52.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
pueblo53,80.5,52.0,62.0,59.0,59.0,62.0,59.0,59.0,55.0,55.0,55.0,62.0,62.0,59.0,62.0,59.0,59.0,55.0,55.0,55.0,55.0,59.0,59.0,55.0,55.0,50.0,50.0,47.0,47.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,55.0,52.0,52.0,55.0,52.0,52.0,52.0,50.0,47.0,47.0,47.0,47.0,47.0,47.0,55.0,52.0,52.0,55.0,55.0,52.0,50.0,52.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,52.0,50.0,50.0,47.0,50.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,59.0,50.0,55.0,52.0,52.0,52.0,55.0,52.0,52.0,52.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
pueblo54,51.0,50.0,50.0,50.0,50.0,50.0,50.0,66.0,66.0,66.0,64.0,62.0,62.0,62.0,62.0,57.0,64.0,62.0,62.0,62.0,62.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,66.0,64.0,66.0,64.0,62.0,62.0,62.0,57.0,64.0,62.0,62.0,62.0,62.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,62.0,62.0,62.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,57.0,62.0,62.0,62.0,62.0,55.0,54.0,57.0,57.0,57.0,55.0,52.0,55.0,55.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,45.0,50.0,50.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
pueblo55,36.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,62.0,59.0,55.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,57.0,55.0,52.0,55.0,55.0,55.0,52.0,52.0,52.0,52.0,47.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,55.0,55.0,55.0,55.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,57.0,55.0,52.0,55.0,55.0,55.0,52.0,52.0,52.0,52.0,47.0,47.0,52.0,52.0,52.0,52.0,52.0,52.0,55.0,52.0,52.0,52.0,52.0,47.0,47.0,47.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
pueblo56,64.0,52.0,52.0,52.0,52.0,52.0,64.0,64.0,59.0,64.0,64.0,64.0,64.0,64.0,64.0,59.0,61.0,54.0,56.0,52.0,54.0,56.0,56.0,56.0,54.0,52.0,52.0,52.0,52.0,52.0,64.0,64.0,59.0,64.0,64.0,64.0,64.0,64.0,64.0,59.0,61.0,54.0,52.0,52.0,54.0,56.0,56.0,56.0,54.0,52.0,52.0,52.0,52.0,52.0,56.0,56.0,52.0,52.0,52.0,56.0,56.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,56.0,56.0,52.0,52.0,54.0,56.0,56.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,47.0,54.0,52.0,52.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
pueblo57,45.0,62.0,62.0,62.0,62.0,64.0,64.0,62.0,62.0,59.0,59.0,59.0,57.0,57.0,57.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,57.0,57.0,57.0,57.0,59.0,59.0,57.0,57.0,55.0,52.0,52.0,52.0,52.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,52.0,52.0,52.0,50.0,50.0,50.0,50.0,50.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,57.0,57.0,57.0,59.0,59.0,59.0,57.0,57.0,55.0,52.0,52.0,52.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,52.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
pueblo58,31.25,50.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,59.0,57.0,59.0,55.0,55.0,55.0,55.0,55.0,55.0,59.0,59.0,59.0,59.0,55.0,55.0,55.0,50.0,50.0,50.0,59.0,59.0,59.0,55.0,55.0,55.0,50.0,50.0,50.0,59.0,59.0,59.0,59.0,55.0,55.0,55.0,50.0,50.0,50.0,59.0,59.0,59.0,55.0,55.0,55.0,50.0,50.0,50.0,55.0,55.0,55.0,54.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,50.0,50.0,54.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
pueblo59,60.0,54.0,54.0,63.0,63.0,63.0,63.0,63.0,61.0,61.0,59.0,63.0,63.0,63.0,63.0,63.0,61.0,61.0,59.0,59.0,59.0,59.0,59.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,59.0,54.0,54.0,54.0,54.0,54.0,54.0,59.0,54.0,59.0,59.0,59.0,54.0,54.0,51.0,49.0,49.0,52.0,54.0,54.0,54.0,54.0,49.0,47.0,47.0,47.0,47.0,51.0,51.0,51.0,51.0,51.0,49.0,47.0,47.0,47.0,47.0,49.0,47.0,47.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
pueblo60,64.0,43.0,43.0,43.0,43.0,62.0,62.0,60.0,62.0,62.0,58.0,62.0,64.0,62.0,62.0,60.0,60.0,58.0,58.0,58.0,60.0,60.0,60.0,60.0,60.0,58.0,60.0,60.0,60.0,60.0,60.0,58.0,53.0,53.0,53.0,53.0,58.0,58.0,53.0,58.0,53.0,58.0,58.0,58.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,58.0,58.0,58.0,53.0,58.0,60.0,58.0,58.0,53.0,53.0,58.0,58.0,58.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0
pueblo61,117.25,63.0,62.0,59.0,59.0,63.0,63.0,63.0,63.0,63.0,63.0,61.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,54.0,52.0,52.0,57.0,57.0,57.0,57.0,59.0,57.0,54.0,52.0,57.0,54.0,50.0,52.0,52.0,52.0,52.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,59.0,59.0,59.0,62.0,57.0,57.0,57.0,57.0,57.0,54.0,52.0,54.0,57.0,57.0,57.0,57.0,57.0,54.0,52.0,52.0,57.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
pueblo62,179.0,55.0,55.0,55.0,55.0,62.0,62.0,55.0,64.0,60.0,60.0,55.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,62.0,62.0,55.0,55.0,64.0,62.0,62.0,55.0,55.0,55.0,59.0,57.0,57.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,55.0,57.0,64.0,62.0,62.0,62.0,62.0,57.0,55.0,50.0,55.0,55.0,55.0,59.0,64.0,62.0,62.0,62.0,62.0,57.0,55.0,55.0,55.0,55.0,55.0,67.0,69.0,69.0,69.0,64.0,64.0,64.0,64.0,62.0,64.0,62.0,59.0,55.0,55.0,55.0,57.0,57.0,55.0,57.0,52.0,52.0,52.0,55.0,55.0,55.0,55.0,66.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
pueblo63,237.5,56.0,53.0,53.0,53.0,53.0,53.0,65.0,61.0,58.0,58.0,53.0,56.0,53.0,58.0,58.0,53.0,56.0,53.0,60.0,53.0,56.0,53.0,53.0,56.0,58.0,58.0,58.0,60.0,58.0,53.0,58.0,53.0,53.0,53.0,56.0,53.0,53.0,53.0,53.0,53.0,53.0,65.0,67.0,65.0,58.0,58.0,60.0,58.0,58.0,53.0,58.0,60.0,58.0,53.0,56.0,58.0,58.0,58.0,58.0,56.0,58.0,53.0,58.0,53.0,56.0,53.0,53.0,53.0,65.0,60.0,58.0,53.0,56.0,58.0,58.0,56.0,53.0,53.0,53.0,65.0,60.0,56.0,53.0,60.0,58.0,60.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,56.0,56.0,56.0,56.0,56.0,56.0
