,duration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
pawnee32,18.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,64.0,64.0,62.0,62.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,64.0,64.0,62.0,62.0,62.0,62.0,64.0,62.0,62.0,62.0,62.0,59.0,59.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,62.0,62.0,59.0,59.0,59.0,59.0,62.0,55.0,55.0,55.0,55.0,59.0,59.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,59.0,59.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
pawnee33,28.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,48.0,48.0,44.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,44.0,44.0,39.0,39.0,44.0,44.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,46.0,46.0,48.0,48.0,48.0,48.0,48.0,48.0,46.0,44.0,44.0,44.0,44.0,39.0,39.0,39.0,39.0,39.0,36.0,36.0,36.0,36.0,36.0,44.0,44.0,44.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
pawnee34,54.0,66.0,66.0,66.0,66.0,66.0,64.0,66.0,66.0,61.0,61.0,61.0,61.0,59.0,57.0,57.0,57.0,57.0,57.0,57.0,61.0,61.0,61.0,61.0,59.0,57.0,57.0,57.0,54.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,57.0,57.0,57.0,54.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,61.0,61.0,61.0,59.0,61.0,59.0,57.0,57.0,57.0,59.0,59.0,57.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,57.0,57.0,57.0,54.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
pawnee35,32.0,66.0,66.0,66.0,66.0,66.0,64.0,64.0,62.0,59.0,59.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,66.0,66.0,64.0,66.0,66.0,64.0,62.0,62.0,59.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,62.0,62.0,59.0,62.0,59.0,59.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,66.0,66.0,66.0,66.0,66.0,66.0,62.0,62.0,62.0,59.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0,62.0,62.0,59.0,62.0,59.0,59.0,69.0,69.0,69.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
pawnee36,16.0,65.0,65.0,65.0,65.0,65.0,60.0,60.0,60.0,65.0,65.0,65.0,65.0,65.0,65.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,57.0,57.0,57.0,57.0,65.0,65.0,65.0,65.0,65.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,57.0,57.0,57.0,57.0,57.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,58.0,58.0,58.0,58.0,58.0,55.0,55.0,55.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
pawnee37,41.0,71.0,71.0,71.0,71.0,71.0,66.0,66.0,66.0,66.0,66.0,66.0,64.0,64.0,64.0,66.0,66.0,71.0,71.0,71.0,71.0,66.0,67.0,66.0,66.0,66.0,62.0,61.0,61.0,61.0,61.0,61.0,59.0,59.0,59.0,59.0,59.0,66.0,66.0,62.0,61.0,62.0,62.0,61.0,61.0,61.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,71.0,71.0,71.0,74.0,74.0,71.0,69.0,69.0,71.0,69.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,71.0,71.0,71.0,71.0,71.0,64.0,62.0,62.0,62.0,62.0,61.0,61.0,61.0,61.0,61.0,59.0,59.0,66.0,66.0,66.0,61.0,61.0,62.0,62.0,61.0,61.0,61.0,59.0,59.0,59.0,59.0
pawnee38,36.5,67.0,65.0,63.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,67.0,65.0,67.0,67.0,67.0,67.0,67.0,65.0,65.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,63.0,63.0,60.0,60.0,60.0,60.0,60.0,60.0,65.0,65.0,60.0,67.0,65.0,65.0,60.0,60.0,65.0,65.0,60.0,67.0,67.0,65.0,63.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,65.0,65.0,60.0,60.0,60.0,60.0,60.0,63.0,63.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,59.0,60.0,60.0,60.0,60.0,60.0,63.0,60.0,60.0,60.0,60.0,60.0
pawnee39,22.0,53.0,53.0,53.0,53.0,57.0,57.0,53.0,53.0,53.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,57.0,57.0,57.0,53.0,53.0,53.0,57.0,57.0,57.0,57.0,57.0,57.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,57.0,57.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,57.0,57.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
pawnee40,27.5,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,55.0,55.0,53.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,55.0,53.0,53.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
pawnee41,21.0,53.0,53.0,60.0,58.0,58.0,55.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,55.0,55.0,53.0,53.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0,58.0,58.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,58.0,58.0,55.0,53.0,53.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,58.0,58.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,53.0,53.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,53.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
pawnee42,26.0,58.0,58.0,55.0,55.0,58.0,58.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,58.0,58.0,55.0,55.0,58.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
pawnee43,36.0,55.0,55.0,55.0,58.0,58.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,55.0,58.0,58.0,58.0,58.0,58.0,55.0,53.0,53.0,53.0,53.0,50.0,53.0,53.0,53.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,50.0,53.0,53.0,53.0,53.0,53.0,50.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,50.0,48.0,50.0,50.0,50.0,53.0,53.0,50.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
pawnee44,25.0,57.0,57.0,57.0,57.0,58.0,58.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,57.0,57.0,57.0,57.0,58.0,58.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
pawnee45,25.5,60.0,60.0,60.0,59.0,59.0,59.0,59.0,59.0,60.0,60.0,59.0,57.0,57.0,57.0,57.0,52.0,57.0,57.0,57.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,60.0,60.0,60.0,57.0,57.0,57.0,57.0,60.0,60.0,59.0,57.0,57.0,57.0,57.0,52.0,57.0,57.0,57.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
pawnee46,28.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,57.0,57.0,57.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,48.0,48.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,58.0,58.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,53.0,50.0,50.0,50.0,50.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
pawnee47,28.0,61.0,61.0,61.0,61.0,68.0,68.0,68.0,66.0,68.0,68.0,68.0,66.0,66.0,61.0,61.0,61.0,61.0,61.0,56.0,56.0,56.0,56.0,61.0,61.0,61.0,68.0,68.0,68.0,66.0,68.0,68.0,68.0,66.0,66.0,61.0,61.0,61.0,61.0,61.0,56.0,56.0,56.0,56.0,56.0,56.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,63.0,63.0,61.0,61.0,61.0,56.0,56.0,56.0,56.0,56.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,63.0,63.0,61.0,61.0,61.0,61.0,56.0,56.0,56.0,58.0,58.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,58.0,58.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0
pawnee48,20.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,64.0,64.0,63.0,63.0,63.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,64.0,63.0,63.0,63.0,63.0,66.0,66.0,66.0,64.0,64.0,64.0,64.0,64.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,56.0,56.0,56.0,56.0,56.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,56.0,56.0,56.0,56.0,56.0
pawnee49,16.0,65.0,65.0,65.0,65.0,65.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0,67.0,67.0,65.0,65.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,62.0,62.0,62.0,62.0,62.0,65.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,65.0,65.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,60.0,60.0,58.0,58.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,58.0,58.0,58.0,58.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
pawnee50,24.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,62.0,62.0,62.0,62.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,64.0,64.0,64.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,57.0,57.0,57.0,57.0,62.0,62.0,62.0,62.0,64.0,64.0,64.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,57.0,57.0,57.0,57.0,57.0
pawnee51,28.0,62.0,62.0,62.0,62.0,69.0,69.0,69.0,69.0,69.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,69.0,69.0,69.0,69.0,69.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,62.0,62.0,62.0,65.0,65.0,65.0,65.0,65.0,64.0,64.0,65.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,65.0,65.0,65.0,65.0,64.0,64.0,64.0,62.0,62.0,62.0,65.0,65.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,65.0,65.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0
pawnee52,28.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,62.0,62.0,62.0,60.0,60.0,60.0,57.0,62.0,62.0,60.0,62.0,62.0,62.0,60.0,62.0,62.0,62.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,62.0,62.0,62.0,62.0,60.0,60.0,57.0,62.0,62.0,62.0,60.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,57.0,57.0,57.0,55.0,55.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,57.0,57.0,57.0,55.0,55.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
pawnee53,42.0,59.0,59.0,59.0,59.0,57.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,54.0,54.0,57.0,57.0,57.0,54.0,52.0,52.0,52.0,52.0,52.0,57.0,57.0,57.0,57.0,54.0,57.0,57.0,57.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,59.0,59.0,59.0,57.0,59.0,59.0,59.0,59.0,59.0,57.0,57.0,59.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,54.0,57.0,57.0,57.0,54.0,54.0,52.0,52.0,57.0,57.0,57.0,54.0,54.0,57.0,57.0,57.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
pawnee54,24.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,56.0,56.0,56.0,56.0,56.0,56.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,58.0,58.0,58.0,56.0,56.0,56.0,56.0,56.0,56.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,56.0,56.0,56.0,56.0,56.0,56.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,56.0,56.0,56.0,56.0,56.0,56.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
pawnee55,26.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,57.0,57.0,55.0,55.0,55.0,55.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,57.0,57.0,55.0,55.0,55.0,55.0,59.0,59.0,55.0,55.0,55.0,55.0,55.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,59.0,59.0,55.0,55.0,55.0,55.0,55.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
pawnee56,28.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,55.0,55.0,55.0,55.0,55.0,54.0,55.0,55.0,54.0,55.0,55.0,55.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,59.0,59.0,55.0,55.0,55.0,55.0,54.0,55.0,55.0,55.0,54.0,55.0,55.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,52.0,52.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,52.0,52.0,52.0,52.0
pawnee57,56.0,57.0,57.0,64.0,62.0,60.0,60.0,60.0,60.0,60.0,64.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,57.0,57.0,57.0,57.0,57.0,60.0,60.0,60.0,60.0,57.0,59.0,57.0,57.0,57.0,57.0,57.0,60.0,57.0,57.0,57.0,57.0,57.0,57.0,60.0,57.0,57.0,57.0,57.0,57.0,57.0,64.0,64.0,60.0,60.0,60.0,60.0,60.0,64.0,64.0,60.0,60.0,60.0,60.0,60.0,64.0,60.0,57.0,57.0,59.0,57.0,57.0,57.0,57.0,64.0,60.0,64.0,60.0,57.0,57.0,59.0,57.0,57.0,57.0,57.0,57.0,62.0,60.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,60.0,60.0,57.0,57.0,57.0,57.0,57.0,57.0
pawnee58,30.0,67.0,67.0,67.0,67.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,69.0,69.0,65.0,65.0,62.0,65.0,65.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,67.0,67.0,67.0,65.0,65.0,65.0,62.0,65.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,64.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0
pawnee59,44.0,64.0,64.0,64.0,64.0,64.0,64.0,62.0,62.0,64.0,60.0,60.0,60.0,57.0,57.0,57.0,57.0,57.0,64.0,64.0,64.0,64.0,62.0,62.0,62.0,64.0,60.0,60.0,60.0,57.0,57.0,60.0,52.0,50.0,52.0,52.0,50.0,50.0,52.0,48.0,48.0,48.0,48.0,45.0,45.0,50.0,48.0,48.0,48.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,57.0,57.0,64.0,64.0,64.0,64.0,64.0,62.0,62.0,64.0,60.0,60.0,60.0,60.0,57.0,57.0,57.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,50.0,52.0,48.0,48.0,48.0,45.0,45.0,45.0,48.0,48.0,48.0,45.0,45.0,45.0,45.0,45.0,45.0,57.0,57.0,57.0,57.0
pawnee60,20.0,68.0,68.0,68.0,68.0,68.0,66.0,66.0,66.0,66.0,66.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,66.0,66.0,66.0,66.0,66.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,63.0,63.0,59.0,59.0,59.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,59.0,57.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
pawnee61,25.0,68.0,56.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,66.0,64.0,64.0,64.0,64.0,68.0,68.0,66.0,66.0,66.0,64.0,64.0,64.0,64.0,64.0,64.0,61.0,59.0,59.0,59.0,59.0,61.0,61.0,59.0,59.0,59.0,59.0,56.0,56.0,56.0,56.0,56.0,54.0,52.0,52.0,52.0,52.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,54.0,54.0,54.0,54.0,49.0,49.0,57.0,57.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
pawnee62,40.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,59.0,59.0,62.0,60.0,60.0,60.0,60.0,62.0,60.0,60.0,60.0,60.0,57.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,60.0,57.0,57.0,57.0,57.0,60.0,53.0,53.0,53.0,53.0,57.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,57.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
pawnee63,30.0,65.0,65.0,65.0,65.0,62.0,62.0,62.0,62.0,62.0,60.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,65.0,65.0,65.0,65.0,62.0,62.0,62.0,62.0,62.0,60.0,62.0,62.0,62.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,57.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,57.0,57.0,57.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
pawnee64,30.0,75.0,75.0,75.0,75.0,70.0,70.0,70.0,70.0,67.0,67.0,67.0,67.0,67.0,66.0,67.0,67.0,67.0,67.0,67.0,67.0,70.0,70.0,70.0,70.0,67.0,67.0,67.0,67.0,66.0,66.0,67.0,67.0,67.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,62.0,62.0,62.0,62.0,63.0,58.0,58.0,58.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,63.0,63.0,63.0,58.0,58.0,58.0,58.0,58.0,55.0,55.0,58.0,58.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
